studentID,gender,age,course,feederSchoolType,civilStatus,familyMonthlyIncome,religion,barangay
21-02074,Male,17,BSECE,Public,Widower,85119,Protestant/Pentecostal,Oranbo
21-02075,Male,23,BSA,Public,Living with Partner,32644,Baptist,Kalawaan
21-02076,Male,34,BSN,Private,Single,25557,Aglipay,Bulacan
21-02077,Female,18,BSED-FIL,Public,Single,77046,Methodist,San Antonio
21-02078,Female,20,BSBA,Private,Living with Partner,76466,Agnostic,Bulacan
21-02079,Female,28,BSN,Private,Widower,127673,Protestant/Pentecostal,Santolan
21-02080,Male,29,BSA,Private,Living with Partner,92086,World Mission Society Church of God,Cainta
21-02081,Female,33,BSN,Public,Single,96196,Jehovah's Witness,Santa Cruz
21-02082,Male,26,BSN,Private,Married,38180,Members Church of God International,Pinagbuhatan
21-02083,Female,16,BSED-ENG,Private,Living with Partner,43862,Members Church of God International,Sumilang
21-02084,Male,35,BSA,Public,Married,56511,World Mission Society Church of God,Kapasigan
21-02085,Female,20,BSED-ENG,Private,Widower,33941,Iglesia Ni Cristo,Malinao
21-02086,Male,22,BSA,Public,Single,70911,Roman Catholic,San Jose
21-02087,Female,18,BSHM,Private,Living with Partner,132749,Protestant/Pentecostal,Kalawaan
21-02088,Female,34,BSED-MATH,Private,Separated,81333,Members Church of God International,Cainta
21-02089,Male,27,BSBA,Private,Separated,43946,Agnostic,Binangonan
21-02090,Female,31,BSIT,Public,Separated,72323,Aglipay,"Montalban, Rizal"
21-02091,Male,28,BSED-FIL,Public,Married,44074,Aglipay,Bagong Ilog
21-02092,Female,20,BSN,Private,Widower,69924,Born - Again Christian,Kapitolyo
21-02093,Male,26,BSN,Public,Widower,111471,Protestant/Pentecostal,Kalawaan
21-02094,Male,17,BSBA,Private,Single,35413,No Religion,Manggahan
21-02095,Male,23,BEED,Public,Living with Partner,100417,Jehovah's Witness,Bagong Ilog
21-02096,Male,28,BSED-FIL,Public,Married,117930,The Church of Jesus Christ of Latter-Day Saints,Maybunga
21-02097,Female,27,BSECE,Private,Single,49869,The Church of Jesus Christ of Latter-Day Saints,Buting
21-02098,Female,32,BSHM,Public,Single,58571,Protestant/Pentecostal,Santa Rosa
21-02099,Female,29,BSED-MATH,Private,Married,54102,Jehovah's Witness,Santa Lucia
21-02100,Male,32,BSED-FIL,Public,Separated,59336,Jehovah's Witness,San Miguel
21-02101,Male,25,BSIT,Public,Married,58555,LDS Mormon,Kapitolyo
21-02102,Female,23,BSED-MATH,Public,Married,138580,Iglesia Ni Cristo,Kapasigan
21-02103,Male,18,BSCS,Private,Single Parent,136418,Members Church of God International,Taguig City
21-02104,Male,30,ABPSYCH,Private,Widower,40716,The Church of Jesus Christ of Latter-Day Saints,Malinao
21-02105,Male,29,BSCS,Public,Separated,99350,Aglipay,San Joaquin
21-02106,Female,21,BEED,Private,Separated,15728,Born - Again Christian,San Nicolas
21-02107,Male,30,BSN,Private,Living with Partner,43344,Islam,Bagong Katipunan
21-02108,Male,16,ABPSYCH,Private,Separated,33830,Undetermined,San Nicolas
21-02109,Female,26,BSBA,Private,Widower,87883,The Church of Jesus Christ of Latter-Day Saints,Antipolo
21-02110,Male,32,BSIT,Public,Widower,138906,Undetermined,Pineda
21-02111,Male,23,ABPSYCH,Private,Single,118331,No Religion,Santolan
21-02112,Female,30,BSHM,Private,Single Parent,9344,Members Church of God International,Mandaluyong City
21-02113,Male,26,ABPSYCH,Private,Living with Partner,13390,Agnostic,Maybunga
21-02114,Female,22,BSN,Public,Separated,12771,Seventh-Day Adventist,Taytay
21-02115,Male,21,ABPSYCH,Private,Married,65875,Agnostic,Quezon City
21-02116,Male,16,BSN,Public,Single,44748,Roman Catholic,Marikina City
21-02117,Male,33,BSHM,Private,Single Parent,81947,No Religion,Maybunga
21-02118,Female,29,BSIT,Private,Single Parent,126114,LDS Mormon,Cainta
21-02119,Male,32,BSED-MATH,Public,Widower,109350,Undetermined,Quezon City
21-02120,Male,24,BSHM,Public,Single,99285,Seventh-Day Adventist,San Miguel
21-02121,Male,22,BSHM,Public,Single,97598,The Church of Jesus Christ of Latter-Day Saints,Bagong Ilog
21-02122,Female,21,BSECE,Public,Separated,36602,Iglesia Ni Cristo,San Miguel
21-02123,Male,21,BSHM,Private,Living with Partner,72853,Atheist,Bagong Ilog
21-02124,Female,20,BSHM,Public,Living with Partner,28135,The Church of Jesus Christ of Latter-Day Saints,Bagong Ilog
21-02125,Female,18,BSIT,Public,Widower,118634,Atheist,San Nicolas
21-02126,Male,20,BSHM,Public,Living with Partner,87947,Aglipay,Antipolo
21-02127,Female,29,BSIT,Private,Separated,134719,Seventh-Day Adventist,Quezon City
21-02128,Male,34,BSED-MATH,Public,Married,62757,Baptist,Taytay
21-02129,Female,35,BSED-ENG,Public,Living with Partner,19699,Baptist,Maybunga
21-02130,Male,27,BSA,Private,Single Parent,38433,The Church of Jesus Christ of Latter-Day Saints,Santolan
21-02131,Female,21,BSA,Public,Living with Partner,36742,Jehovah's Witness,Antipolo
21-02132,Female,19,ABPSYCH,Public,Single Parent,102463,Iglesia Ni Cristo,Santa Cruz
21-02133,Male,33,BSIT,Public,Single,60105,World Mission Society Church of God,Kapitolyo
21-02134,Male,22,BSHM,Private,Separated,42892,Roman Catholic,Binangonan
21-02135,Female,20,BSBA,Public,Married,42053,Methodist,Catanduanes
21-02136,Female,25,BSCS,Public,Single Parent,99916,Agnostic,Pateros
21-02137,Female,20,BSA,Private,Married,68502,Methodist,"Montalban, Rizal"
21-02138,Female,16,BSCS,Private,Living with Partner,14132,Methodist,Antipolo
21-02139,Male,24,BSED-MATH,Private,Widower,94645,Roman Catholic,Kapitolyo
21-02140,Female,31,BSBA,Private,Married,100219,Islam,Sumilang
21-02141,Female,31,BSECE,Public,Single Parent,90618,Born - Again Christian,Cavite
21-02142,Male,31,BEED,Private,Single Parent,36676,The Church of Jesus Christ of Latter-Day Saints,Manggahan
21-02143,Female,20,BSED-FIL,Public,Widower,116798,Islam,Antipolo
21-02144,Female,17,BSED-MATH,Public,Widower,40371,World Mission Society Church of God,Rosario
21-02145,Male,25,BSED-FIL,Private,Separated,11276,Aglipay,Binangonan
21-02146,Female,33,BSECE,Public,Single Parent,36612,Aglipay,Cavite
21-02147,Male,25,ABPSYCH,Public,Living with Partner,120348,LDS Mormon,Cavite
21-02148,Female,35,BEED,Public,Widower,49252,Methodist,Quezon City
21-02149,Female,25,BSBA,Public,Separated,76086,Roman Catholic,Manggahan
21-02150,Female,18,BSA,Public,Separated,71538,Iglesia Ni Cristo,Buting
21-02151,Female,19,BSED-FIL,Public,Living with Partner,76855,World Mission Society Church of God,Pinagbuhatan
21-02152,Male,30,BSIT,Public,Single Parent,46419,The Church of Jesus Christ of Latter-Day Saints,Pineda
21-02153,Female,26,BSN,Private,Living with Partner,90056,Seventh-Day Adventist,Kapitolyo
21-02154,Female,34,BSIT,Public,Single,104508,The Church of Jesus Christ of Latter-Day Saints,Malinao
21-02155,Female,19,BSBA,Public,Single,74212,Born - Again Christian,San Antonio
21-02156,Male,31,ABPSYCH,Private,Single Parent,129827,Islam,Marikina City
21-02157,Female,26,ABPSYCH,Public,Married,108873,World Mission Society Church of God,Malinao
21-02158,Male,21,BSED-FIL,Public,Separated,133828,The Church of Jesus Christ of Latter-Day Saints,Caniogan
21-02159,Male,24,BSED-MATH,Public,Single,131302,Members Church of God International,San Jose
21-02160,Male,31,BSECE,Public,Married,65814,Islam,Santa Rosa
21-02161,Male,34,BSIT,Private,Single Parent,12230,Baptist,Marikina City
21-02162,Male,32,BSIT,Public,Single Parent,80253,World Mission Society Church of God,Antipolo
21-02163,Male,26,BSED-MATH,Public,Living with Partner,53692,World Mission Society Church of God,Caniogan
21-02164,Male,30,ABPSYCH,Private,Living with Partner,23468,No Religion,Marikina City
21-02165,Female,35,BSECE,Public,Separated,120471,The Church of Jesus Christ of Latter-Day Saints,Santa Cruz
21-02166,Female,28,BSED-MATH,Private,Living with Partner,75485,The Church of Jesus Christ of Latter-Day Saints,Kalawaan
21-02167,Male,29,ABPSYCH,Public,Married,75824,The Church of Jesus Christ of Latter-Day Saints,Kalawaan
21-02168,Male,30,BSHM,Public,Widower,38960,Members Church of God International,Buting
21-02169,Male,23,BSCS,Private,Married,131399,Baptist,Caniogan
21-02170,Male,17,BSCS,Private,Separated,126488,The Church of Jesus Christ of Latter-Day Saints,"Montalban, Rizal"
21-02171,Female,25,BSN,Private,Separated,58610,Members Church of God International,Bulacan
21-02172,Female,23,BSBA,Private,Living with Partner,63836,Atheist,Santa Cruz
21-02173,Male,21,BSED-ENG,Private,Single Parent,10535,The Church of Jesus Christ of Latter-Day Saints,Pineda
21-02174,Male,25,BSED-MATH,Private,Single,127389,Agnostic,Santo Tomas
21-02175,Male,16,ABPSYCH,Private,Widower,88965,Roman Catholic,Sagad
21-02176,Female,18,BSECE,Private,Single,131251,No Religion,Manggahan
21-02177,Male,20,BSIT,Public,Single Parent,36054,Iglesia Ni Cristo,Taguig City
21-02178,Male,29,BSED-ENG,Public,Separated,87805,Born - Again Christian,Quezon City
21-02179,Male,35,BSA,Public,Widower,101434,Iglesia Ni Cristo,Quezon City
21-02180,Female,16,ABPSYCH,Public,Single,112693,Roman Catholic,Pateros
21-02181,Female,20,BEED,Private,Married,56159,Agnostic,San Miguel
21-02182,Female,31,BSHM,Private,Single,27895,Roman Catholic,Malinao
21-02183,Female,30,BSED-ENG,Private,Single,62769,Atheist,Ugong
21-02184,Female,27,ABPSYCH,Private,Single Parent,72025,Born - Again Christian,San Nicolas
21-02185,Male,25,BSN,Public,Single,93235,Jehovah's Witness,Marikina City
21-02186,Male,24,BSA,Private,Separated,113680,Protestant/Pentecostal,Dela Paz
21-02187,Male,24,BSBA,Private,Single Parent,103833,No Religion,Taguig City
21-02188,Male,25,BSA,Private,Married,23266,Agnostic,Santa Rosa
21-02189,Female,34,BSHM,Private,Separated,137105,Members Church of God International,Binangonan
21-02190,Male,33,BSN,Private,Widower,58250,Aglipay,Pateros
21-02191,Male,31,ABPSYCH,Public,Separated,15669,World Mission Society Church of God,Dela Paz
21-02192,Female,26,BSA,Public,Single Parent,60457,Undetermined,Dela Paz
21-02193,Male,20,BSECE,Public,Living with Partner,116455,Agnostic,Sumilang
21-02194,Female,24,BSN,Public,Living with Partner,75950,Seventh-Day Adventist,Rosario
21-02195,Male,26,BEED,Public,Single,73272,Aglipay,Mandaluyong City
21-02196,Male,17,BSED-FIL,Private,Single Parent,86800,Members Church of God International,Buting
21-02197,Male,26,BSA,Public,Single,90486,Islam,Oranbo
21-02198,Male,25,ABPSYCH,Public,Widower,27227,Jehovah's Witness,Santo Tomas
21-02199,Male,33,BSED-ENG,Private,Separated,42107,Baptist,Pineda
21-02200,Female,26,BSIT,Private,Separated,121937,No Religion,Cavite
21-02201,Male,28,ABPSYCH,Private,Widower,137918,Members Church of God International,Sumilang
21-02202,Male,19,BSBA,Private,Single Parent,76683,Methodist,Pineda
21-02203,Female,35,BEED,Private,Living with Partner,32772,Iglesia Ni Cristo,Santolan
21-02204,Male,29,BSBA,Public,Living with Partner,133847,Members Church of God International,Cainta
21-02205,Male,30,BSECE,Public,Married,50355,Jehovah's Witness,Teresa
21-02206,Female,29,BSN,Public,Married,67849,Undetermined,Sumilang
21-02207,Male,21,BSED-MATH,Public,Living with Partner,118653,Methodist,Maybunga
21-02208,Female,21,BSCS,Private,Separated,45751,The Church of Jesus Christ of Latter-Day Saints,Catanduanes
21-02209,Male,22,BSIT,Private,Single Parent,85440,Aglipay,Rosario
21-02210,Male,24,BSECE,Private,Separated,34039,Islam,Kalawaan
21-02211,Female,17,BSBA,Private,Living with Partner,134759,Atheist,Mandaluyong City
21-02212,Female,18,ABPSYCH,Public,Single Parent,52391,Atheist,Pineda
21-02213,Male,20,ABPSYCH,Public,Married,31531,Agnostic,Santa Cruz
21-02214,Female,31,BSHM,Public,Separated,126512,Atheist,Cavite
21-02215,Male,35,BSECE,Private,Living with Partner,11290,Atheist,Antipolo
21-02216,Female,24,BSBA,Private,Single,102994,Roman Catholic,San Miguel
21-02217,Female,19,BSCS,Private,Separated,91554,Seventh-Day Adventist,Palatiw
21-02218,Female,20,BSED-FIL,Public,Separated,34681,Members Church of God International,Caniogan
21-02219,Male,21,BSBA,Public,Living with Partner,9121,Protestant/Pentecostal,Sagad
21-02220,Female,35,BSED-ENG,Public,Separated,19218,Roman Catholic,San Joaquin
21-02221,Male,31,BSHM,Private,Single Parent,117574,Agnostic,"Montalban, Rizal"
21-02222,Female,32,BSED-MATH,Public,Living with Partner,110895,Methodist,Oranbo
21-02223,Male,16,BSED-MATH,Private,Single Parent,9012,The Church of Jesus Christ of Latter-Day Saints,Cainta
21-02224,Female,26,BSA,Private,Married,112242,Islam,San Nicolas
21-02225,Female,33,ABPSYCH,Public,Widower,115787,Jehovah's Witness,Santa Rosa
21-02226,Female,17,BEED,Private,Separated,98146,Atheist,Bagong Katipunan
21-02227,Female,29,BSED-FIL,Private,Single,12709,Baptist,San Jose
21-02228,Female,25,BSBA,Private,Living with Partner,12105,Roman Catholic,Santolan
21-02229,Female,27,BSECE,Private,Married,41916,World Mission Society Church of God,Buting
21-02230,Female,32,BSED-FIL,Private,Single,96983,Seventh-Day Adventist,Taguig City
21-02231,Female,26,BSHM,Public,Single Parent,137968,Iglesia Ni Cristo,San Miguel
21-02232,Male,26,BSA,Public,Single,126222,Atheist,Sumilang
21-02233,Female,18,BSED-FIL,Private,Living with Partner,127808,Aglipay,Caniogan
21-02234,Male,17,BSED-FIL,Public,Married,107480,Undetermined,San Jose
21-02235,Male,29,BSED-MATH,Private,Separated,12553,Members Church of God International,Quezon City
21-02236,Male,16,ABPSYCH,Private,Married,51161,LDS Mormon,San Miguel
21-02237,Male,27,BSBA,Public,Separated,16769,LDS Mormon,Mandaluyong City
21-02238,Male,17,BSED-MATH,Private,Single Parent,112627,Jehovah's Witness,Kapasigan
21-02239,Male,17,BSCS,Private,Single,56448,No Religion,Oranbo
21-02240,Male,30,BSECE,Public,Separated,102730,Atheist,Dela Paz
21-02241,Male,29,BSA,Private,Married,134432,Methodist,San Antonio
21-02242,Female,23,BSED-ENG,Public,Single Parent,111576,World Mission Society Church of God,Kalawaan
21-02243,Female,32,BSECE,Public,Single Parent,55567,LDS Mormon,Ugong
21-02244,Female,17,BSBA,Private,Single Parent,53930,Protestant/Pentecostal,Santolan
21-02245,Female,16,BSHM,Public,Single,19330,Iglesia Ni Cristo,Antipolo
21-02246,Female,19,BSED-MATH,Public,Widower,106513,Methodist,Caniogan
21-02247,Female,19,BSED-ENG,Public,Married,69789,Baptist,Malinao
21-02248,Male,33,BSECE,Private,Single,56417,Atheist,Santa Rosa
21-02249,Male,23,BSED-FIL,Private,Single Parent,35677,Methodist,Santa Lucia
21-02250,Male,24,BSHM,Private,Single Parent,70259,Born - Again Christian,Santo Tomas
21-02251,Male,24,BSED-FIL,Public,Single,58875,Iglesia Ni Cristo,Caniogan
21-02252,Male,25,BSED-MATH,Private,Separated,118710,Roman Catholic,Cavite
21-02253,Male,26,BSCS,Public,Widower,39600,LDS Mormon,Bambang
21-02254,Female,29,BSED-ENG,Private,Single,68132,World Mission Society Church of God,San Nicolas
21-02255,Male,33,BSA,Public,Single Parent,63472,Agnostic,"Montalban, Rizal"
21-02256,Male,28,BSN,Public,Widower,47823,Methodist,Marikina City
21-02257,Male,17,BSED-FIL,Private,Separated,75453,Atheist,Pinagbuhatan
21-02258,Female,29,BSA,Private,Single Parent,58684,Born - Again Christian,Cainta
21-02259,Female,31,BSED-MATH,Private,Living with Partner,55537,Members Church of God International,Santa Rosa
21-02260,Male,22,BSIT,Public,Separated,21851,Aglipay,Ugong
21-02261,Female,28,ABPSYCH,Public,Single Parent,74854,Jehovah's Witness,Pinagbuhatan
21-02262,Female,18,ABPSYCH,Public,Widower,34246,No Religion,Bagong Katipunan
21-02263,Female,22,BSED-MATH,Private,Widower,129373,World Mission Society Church of God,Pateros
21-02264,Male,26,BSECE,Private,Widower,94008,Agnostic,San Joaquin
21-02265,Male,19,ABPSYCH,Public,Living with Partner,46028,Born - Again Christian,Taytay
21-02266,Male,31,ABPSYCH,Public,Separated,11823,Members Church of God International,Binangonan
21-02267,Male,18,ABPSYCH,Public,Single,36312,Undetermined,Taguig City
21-02268,Female,34,BSA,Private,Living with Partner,23072,No Religion,Palatiw
21-02269,Male,23,BSCS,Private,Separated,65982,Born - Again Christian,Pateros
21-02270,Male,20,BSBA,Private,Widower,134732,Baptist,Malinao
21-02271,Female,29,BSBA,Private,Single,108750,Islam,Cavite
21-02272,Female,32,BSN,Private,Single Parent,95332,LDS Mormon,Manggahan
21-02273,Female,17,BSED-MATH,Private,Married,115572,Members Church of God International,Malinao
21-02274,Male,16,BSBA,Public,Single,132906,LDS Mormon,Mandaluyong City
21-02275,Male,20,BSHM,Private,Single,30661,Agnostic,Manggahan
21-02276,Male,33,BSHM,Private,Widower,61597,Agnostic,Kapitolyo
21-02277,Male,18,ABPSYCH,Public,Single Parent,13551,Members Church of God International,Bulacan
21-02278,Male,22,BSED-ENG,Private,Living with Partner,97627,Roman Catholic,Pineda
21-02279,Male,16,ABPSYCH,Private,Single,56970,Aglipay,Santo Tomas
21-02280,Male,25,BSHM,Public,Single,36760,Members Church of God International,San Jose
21-02281,Male,22,BEED,Public,Single Parent,91088,World Mission Society Church of God,Dela Paz
21-02282,Female,28,BSECE,Public,Single Parent,47455,Baptist,Kapitolyo
21-02283,Female,20,BSHM,Public,Single Parent,82116,Iglesia Ni Cristo,Santolan
21-02284,Female,17,BSECE,Private,Living with Partner,109385,Baptist,Teresa
21-02285,Male,29,BSED-ENG,Private,Single Parent,36546,Baptist,Santolan
21-02286,Female,28,BSED-MATH,Public,Separated,88189,Members Church of God International,Santa Lucia
21-02287,Male,33,BSA,Private,Married,95005,Jehovah's Witness,Santa Cruz
21-02288,Female,30,BSBA,Private,Married,119707,Roman Catholic,San Antonio
21-02289,Male,26,BEED,Private,Separated,105121,Undetermined,Santa Cruz
21-02290,Female,33,BSED-FIL,Public,Widower,39037,Methodist,Bulacan
21-02291,Female,29,BSHM,Private,Single Parent,48904,No Religion,Rosario
21-02292,Male,35,BEED,Private,Separated,61285,LDS Mormon,Santo Tomas
21-02293,Male,18,BSA,Public,Living with Partner,136374,Roman Catholic,Marikina City
21-02294,Female,28,BSCS,Private,Separated,69942,Methodist,Bagong Katipunan
21-02295,Female,16,BSIT,Private,Living with Partner,36339,Atheist,"Montalban, Rizal"
21-02296,Female,22,BSA,Private,Widower,49126,LDS Mormon,Palatiw
21-02297,Male,24,BSBA,Private,Separated,27332,World Mission Society Church of God,San Nicolas
21-02298,Female,32,ABPSYCH,Private,Living with Partner,35665,Members Church of God International,Bagong Katipunan
21-02299,Female,31,ABPSYCH,Private,Single Parent,16249,Iglesia Ni Cristo,Ugong
21-02300,Female,17,BSN,Public,Separated,53580,Agnostic,Pateros
21-02301,Female,34,BSED-FIL,Public,Widower,97434,The Church of Jesus Christ of Latter-Day Saints,Kapitolyo
21-02302,Female,34,BSHM,Public,Single,28433,Undetermined,Buting
21-02303,Female,32,BSA,Private,Married,69268,World Mission Society Church of God,San Antonio
21-02304,Male,24,BSECE,Private,Separated,55222,Islam,Marikina City
21-02305,Female,21,BSHM,Private,Single Parent,10794,Seventh-Day Adventist,Buting
21-02306,Female,19,ABPSYCH,Public,Single,25711,Roman Catholic,Kapasigan
21-02307,Male,32,BSED-FIL,Private,Widower,55014,LDS Mormon,Santa Lucia
21-02308,Female,27,BSA,Private,Separated,100422,Methodist,Santa Rosa
21-02309,Male,16,BEED,Private,Living with Partner,95894,Iglesia Ni Cristo,Santa Lucia
21-02310,Female,31,BEED,Public,Single,89364,Agnostic,Antipolo
21-02311,Male,32,BSN,Private,Widower,89064,Agnostic,Oranbo
21-02312,Female,24,BSED-MATH,Public,Married,102112,Born - Again Christian,Buting
21-02313,Male,21,BSCS,Public,Widower,112002,No Religion,Santa Lucia
21-02314,Female,16,BSBA,Public,Living with Partner,117546,Islam,Caniogan
21-02315,Female,25,BSN,Private,Living with Partner,133508,Baptist,Pineda
